uname,mid,level,sex,send_time,like,is_sub,text
tangkun3126,346631793,4,保密,2021-04-22 21:29:52,0,True,"回复 @不进TI不改名 :再跨度大也改变不了5G只是2,3,4的升级，5G只不过是提高了速度和时延。但是缺点也一样有，造价高，所需基站多。同样的也不能做到无死角覆盖。当然5G下会让万物互联更简单高效，会出现更丰富的应用场景。但是5G也不是万能的。自动驾驶完全依靠5G实现就是扯蛋。相反5G在相对环境可控固定的的工业自动化才是正确的方向。"
猫火火火,2638634,5,保密,2021-06-11 20:07:42,0,True,回复 @不进TI不改名 :这个是本地运算的，5g的构想是车联网，那个华为也在做，但是跟自动驾驶本身无关，车联网解决的是车与车的对话，让城市交通更具有规划性。
mio酱和我结婚吧,39220172,5,保密,2021-04-22 08:00:13,4,False,以后多买几辆，人去上班，让车子自己去接单跑滴滴
Chenlyfv,419453762,5,男,2021-04-18 19:43:11,4,False,技术成熟后一定要强制所有进市区车辆启用自动驾驶，通行效率大大提高
天天猪,216639,6,保密,2021-04-22 19:39:07,3,False,02：09那里左转为啥会卡住，我看是因为这个系统标定左转大转的弧线比较大，而一般人驾驶的时候的左转弧线其实都没有达到规定的大小，导致视频车被卡住
无穷的武炼,58751236,6,保密,2021-04-26 17:08:35,1,True,严格按左转待转区的线走的
特朗普的爷爷,68382253,5,保密,2021-04-21 21:14:50,3,False,太牛了！
江中断桥,234036659,5,保密,2021-04-20 00:53:23,3,False,假的  前档玻璃其实是一个显示屏[doge]
不雅凶器,105867941,6,保密,2021-04-17 17:33:20,3,False,首先要完善相关法律，然后是视频资料公布，到时候一看就知道是谁的责任。
没滑轮的鼠标,240893506,5,保密,2021-04-18 01:55:14,1,True,感觉市区路口都有监护很好查，行车也有记录，都是很好处理的，无非是如何划分人类责任与自动驾驶责任
不爱吃青椒的冰冰姐,7465674,6,女,2021-04-17 11:39:56,3,False,必须要放个华为平板么？后面的中控屏不会显示这些么？
噪音,116,5,保密,2021-04-17 12:06:29,7,True,这个平板是测试车加的。量产就是车子自己的中控屏了
洛陌枫,9497376,6,男,2021-04-17 14:35:54,0,True,后面没有平板画面集合在中控屏幕上
东哥狂人,329380118,5,保密,2021-04-17 23:43:53,1,True,平板是调试用的
小小黑嘿66,315566738,6,男,2021-04-20 08:29:28,2,False,如果有人出岔子，比如酒驾，走神，恶意，直接撞过来，各方向，怎么办？
LiuJian1240,10032118,6,保密,2021-04-20 11:29:55,7,True,这种场面，人驾驶也躲不了啊，自动驾驶能更快探测到，要么刹车，要么紧急避让，反正就是比人驾驶要反应快处理快一些。
LiuJian1240,10032118,6,保密,2021-04-20 11:32:22,4,True,酒驾走神还能紧急避让。恶意撞过来，除非是车神而且知道别人要别车，谁能保证不被别到。
海边风轻吹,23294682,6,保密,2021-04-21 18:42:51,0,True,这种情况你确定人能百分百避开？
bili_515878460,515878460,5,保密,2021-04-26 13:51:48,0,True,这些情况刹车肯定是刹得住的，撞不撞的上取决于对方。但是哪怕撞上了也可以把黑匣子的数据作为证据[妙啊]证明我已经停了，是你自己撞上来的
烟竹栈道,126078154,6,男,2021-04-18 09:51:40,2,False,这就是车道级导航吗？真是大大加强了自动驾驶功能的能力
高手巫师,27461270,5,男,2021-04-17 16:01:35,2,False,在我的有生之年，应该可以享受到无人驾驶的时刻
非酋567,26429668,5,保密,2021-04-17 08:56:39,2,False,在哪体验？
电动星球,486542660,4,保密,2021-04-17 09:45:44,1,True,在上海华为研究所这边，金桥城区
10个G的压力,269021209,6,保密,2021-04-17 06:19:42,2,False,卧槽牛逼
Jackiepie,7744349,5,男,2021-04-16 23:19:58,2,False,刹车油点突兀啊
18181cc,21853340,5,男,2021-04-17 13:36:07,0,True,比不上老司机。但已经很不错了。
千榆凉,14374770,5,保密,2021-04-17 16:57:02,0,True,确实，看了几个视频都有突兀的点刹行为，对乘车人体验不太好，相信会优化的
星辰212354,431726644,4,保密,2021-04-17 18:02:32,2,True,这是第一代，已经很不错了，后续硬件和软件升级，应该会越来越像真人驾驶习惯
恰雪初晴,275888976,5,女,2021-04-18 13:56:02,3,True,首先确保安全，其他问题可以慢慢优化
_余香,238201064,5,保密,2021-04-29 18:51:16,1,False,真相了，5g远程操作
Claire_Redfield,226534871,6,保密,2021-04-22 14:42:14,1,False,扁一个抬一个[嗑瓜子]
时间是一列单程车,10443022,6,保密,2021-04-21 20:00:13,1,False,这顺滑的转向，太棒了吧
程序员超级小沐沐同学,314148794,5,男,2021-04-21 00:30:23,1,False,卧槽，华为这么牛逼
YPengD,400983919,4,男,2021-04-22 13:30:04,0,True,这是主业，能不牛逼吗？就这几个在全世界第一第二。
程序员超级小沐沐同学,314148794,5,男,2021-04-22 15:06:51,0,True,回复 @YPengD :[吃瓜][吃瓜][吃瓜]有道理
一把钝刀闯天下,488540092,5,男,2021-04-20 19:10:53,1,False,司机还是不敢睡觉，手不离方向盘哈哈哈
骑虎笑死猫,383562824,5,保密,2021-04-20 13:30:00,1,False,真棒
拼命跑,216203,6,男,2021-04-19 17:30:32,1,False,看了那么多视频，就没一个吐槽司机那只手的么[辣眼睛]
无聊的仙芋,400962299,5,保密,2021-04-19 19:08:24,2,True,安全员负责随时掌控车辆[吃瓜]
周先生上班聊啊啊啊,400520857,5,男,2021-04-21 12:13:13,0,True,不放一只手会被摄像头拍
可爱不是三岁的哥哥,392357132,5,女,2021-04-21 13:15:13,0,True,回复 @周先生上班聊啊啊啊 :这是开放的测试路段，应该不会被拍，但是测试过程肯定要时刻准备接管保证安全
蓝夜0-0,210024546,5,保密,2021-04-22 11:58:48,1,True,现在的法规不允许司机双手离开方向盘
南瓜去皮卡,405802700,5,保密,2021-04-18 18:57:20,1,False,高精度地图，2:30的那个左转虽然过去了，等到没车了才过去，后面的得骂死你，这就是依赖高精度地图的缺陷
南瓜去皮卡,405802700,5,保密,2021-04-18 18:58:11,0,True,说错了，2:00钟这个
Mr废猩猩,7867139,6,男,2021-04-18 19:30:36,7,True,回复 @南瓜去皮卡 :我觉得这个没毛病，如果不是右边那辆在直行车道左转的车卡位，完全可以流畅左转。这个应该是那辆不按规则的车的锅，极狐只是按照cut in事件紧急处理
Mr废猩猩,7867139,6,男,2021-04-18 19:37:30,13,True,左转转大弯确实应该靠近路口中心点再转，有项处罚叫左转弯不靠路口中心行驶，我不认为这是高精地图的锅，只能说过于遵守交通规则不能灵活变通
神宫寺崇真,313300265,5,保密,2021-04-20 09:14:29,3,True,回复 @Mr废猩猩 :所以说这是机器优于人的地方
如果你还在我身旁,478187412,5,保密,2021-04-20 12:36:18,4,True,逮住一个自爆鸡贼司机
急了就这对对对,2232714,5,保密,2021-04-22 20:21:33,2,True,不然呢 硬赶这几秒？
Chirstia,13326150,5,男,2021-04-25 17:43:56,1,True,宁停三分不抢一秒啊
兄弟们请叫我滚去学习,26067317,5,男,2021-04-18 12:48:03,1,False,比亚迪如果能用上可太香了[笑哭]
面包猴的树,166528851,5,保密,2021-04-17 12:34:03,1,False,中间的平板是mpp2嘛
洛陌枫,9497376,6,男,2021-04-17 14:36:15,0,True,不是
大魔王卡卡罗特,300798924,5,男,2021-12-17 00:07:38,0,False,这个自动驾驶吊打现在所有，有自动驾驶的电动车，以后国产电动车将领先全世界，我说的。
冯大发啦啦啦,31385251,5,男,2021-07-19 15:28:36,0,False,厉害厉害  但问题是它收集信息是通过传感器 还是基于网络信息 还是两者都有？传感器的话怎么保证意外遮挡 损坏等突发情况的信息搜集，网络信息怎么避免信号中断 干扰。这只是前端的问题  中端的反应速度会不会因为时间长了变慢  会不会中毒导致误操作  等等问题。这玩意没个五十年验证根本没法实现   操之过急了
tatz17pt,102878928,5,保密,2021-12-24 10:35:20,1,True,两者都有，主要靠探测，你忘了激光雷达的功能吗
Y_布拉德皮蛋,229237436,4,保密,2021-07-16 14:22:22,0,False,建议不要快放，正常速度播才能看出真实路况下与人类驾驶员的差距，该加速的地方还是要提速快点，自动驾驶也不能当蜗牛
ilsls,77928283,2,保密,2021-05-23 17:40:32,0,False,就问一句，在量产车上为什么没有中间那个大屏幕？
电动星球,486542660,4,保密,2021-05-26 10:38:28,0,True,那是华为测试自动驾驶时的自带屏幕啦，就一ipad
ilsls,77928283,2,保密,2021-06-06 16:51:57,0,True,回复 @电动星球 :那就是说画面上显示的都是假的，量产车上是没有的
把脖子洗干净等着我,337412391,5,男,2021-05-05 17:24:27,0,False,以前0几年还在想什么时候可以自动驾驶，现在感觉未来竟然这么快就到了
律师小谢,382492367,5,男,2021-05-05 10:36:56,0,False,反转了，华为已经进行了一摩尔的拟合路测
月亮_短诗,18445385,5,男,2021-05-04 17:36:24,0,False,假的，里面有人操作 只是套了个壳[微笑]
风有了冬的味道,106901603,5,保密,2021-05-03 15:49:15,0,False,看着你们这么努力地黑我就放心买了[歪嘴]
baiyisang,19562122,4,保密,2021-04-28 02:03:47,0,False,人彘听过吗？？？知道引擎盖里有什么吗[doge][doge][doge]
感谢虚伪,4674842,6,男,2021-04-27 13:34:00,0,False,先是特斯拉刹车失灵，然后就华为自动驾驶，可以
浪猪刘三少,7906733,6,男,2021-05-04 12:04:39,0,True,[抠鼻][抠鼻]
月亮_短诗,18445385,5,男,2021-05-04 17:36:48,0,True,[OK]
长长丰丰,472892556,3,男,2021-04-26 18:22:20,0,False,真要能达到这个程度！那真的对华为只有膜拜了！完全领先其他家几个身位了
慢刀刘二,32599816,4,保密,2021-04-26 15:13:18,0,False,老是这段路，没意思，敢不敢去徐家汇或者陆家嘴跑一趟？[doge]
自在随然,11303678,5,男,2021-04-25 22:45:15,0,False,地上标线不清楚怎么办？小县城都是这种标线模糊的路！
只知干饭,125118066,5,保密,2021-04-25 21:36:14,0,False,全部自动驾驶了 车辆信息互通 那开起来更丝滑
梦想在呢,390594164,4,保密,2021-04-25 21:14:12,0,False,如果没有车道线
冯宝宝灬温柔,392001142,4,保密,2021-04-23 16:32:35,0,False,昨晚我在秋名山输给一辆极狐，它用惯性漂移过弯，他的车很快。我只看到他有个Huawei inside的招牌，看到这条的如果知道他是谁的话，麻烦你跟他说一声：礼拜六晚上，我会在秋名山等他。。极狐回应：不用等他了，车内没人！！[偷笑][偷笑]
风_雲_,110520018,5,男,2021-04-22 14:45:18,0,False,"内个屏幕上显示的模拟画面是怎么做到的？
摄像实际画面转换还是通过某种所有车辆都接入的网络？"
UP主觉的很淦,28327125,6,男,2021-04-22 16:39:41,0,True,似乎是激光雷达实时显示道路车辆信息。
北柳絮,6573522,6,男,2021-04-24 15:32:14,0,True,华为的超算芯片有400的算力
haqinpu,24099091,6,保密,2021-04-20 23:33:50,0,False,"说话声音这么小就不要加BGM了
要么你加个字幕
你自己剪完视频都不看一下吗？你不觉得听着很费劲吗？"
黑雪春雪,32419470,6,保密,2021-04-20 23:25:49,0,False,高速上面的自动驾驶怎么样，才是主要的吧，会不会提前预判之类
给我来一百个,318211588,5,保密,2021-04-20 22:00:45,0,False,厉害，希望华为越来越好，国产越来越给力
会飞的小熊仔,488021384,4,保密,2021-04-20 14:14:22,0,False,实锤了 全是演员 假赛[doge]
harvester2,181052164,5,保密,2021-04-20 13:53:48,0,False,居然用直升机吊着车来欺骗大家！我那天看到了！亲眼所见！
壹紙荒唐,384304337,5,男,2021-04-19 23:34:30,0,False,反转了，车根本没动前面是块屏幕放的视频[doge]
栗山未来的最爱,57588825,6,保密,2021-04-19 18:15:24,0,False,我需要小白鼠 打头阵
青梅如豆柳如丝,1760215,6,男,2021-04-19 16:55:01,0,False,北汽的车子说实话相对于其它厂子有点差啊
东半球胖胖,25203626,6,保密,2021-04-19 15:47:09,0,False,好是好有个建议就是开启自动驾驶时候最好有车外提示。本车目前是自动驾驶。让其他车辆人员知道。
歌未竟I东方白,51575700,6,保密,2021-04-19 16:40:36,0,True,那这样就不是真实场景测试了
北冥冇鱼,444145697,5,保密,2021-04-19 13:05:30,0,False,不会吧，还有人不知道华为影业？这一看就是在影视城拍的
Doublewait4u,291263960,2,保密,2021-04-19 12:10:16,0,False,看的血压上升，但如果有这种智能，作为驾驶经验不足或精力不济的人那必须入手啊
Asnacinjar,201449299,5,保密,2021-04-18 22:36:02,0,False,谁知道为什么目前网上所有华为自动驾驶视频都是这同一条固定路线？
Asnacinjar,201449299,5,保密,2021-04-18 22:39:15,0,True,从上海华为公司出门右转，绕一圈又回到华为
你们的妖哥,68394461,5,保密,2021-04-19 01:05:47,5,True,试驾会，4s店试驾也是同样路线
大明威武大将军朱寿,15879822,6,保密,2021-04-19 10:55:31,9,True,这问题问的真是毫无智商，这是测试视频，又不是普通上路，现在什么立法规定都还没有，华为只申报这个路段，当然只能走这个路段啊！你不会以为这种全自动驾驶现在就可以随便走了？
violetCHT,122590138,6,保密,2021-04-19 16:44:33,1,True,回复 @Asnacinjar :这不很正常吗，车在华为公司，你要开到哪去啊
下北泽侍奉科淳平,304492801,5,男,2021-04-20 19:39:19,0,True,路线有什么问题，重点不是路上的车和意外情况吗
永远向着光奔跑,316616433,5,男,2021-04-22 10:39:19,1,True,自动驾驶的测试路线都要经过审批，不是随便走的，国家有规定
氦镍硅锑,10867890,6,保密,2021-04-23 15:48:06,1,True,因为必须申报一段路，批下来才能开，你看其他的车也是一样的，都是申报的固定路段
爱吃驴的大脸猫,137677337,5,男,2021-04-18 18:58:23,0,False,最右侧车道左转那种路不晓得能不能搞定
大龄男青年的救赎之路,241849748,5,保密,2021-04-20 16:51:10,0,True,一般最右侧不允许左转吧
爱吃驴的大脸猫,137677337,5,男,2021-04-21 15:46:50,0,True,回复 @干翻外星人 :有这样的路，我遇到好几次[辣眼睛]最右侧车道是左转
大龄男青年的救赎之路,241849748,5,保密,2021-04-21 16:35:44,0,True,回复 @爱吃驴的大脸猫 :这感觉有点儿危险啊
°dua°,2638195,5,男,2021-04-21 21:08:54,0,True,回复 @干翻外星人 :一般在城郊 给大车留的转向道
小小龙虾可笑可笑,62905711,5,男,2021-04-21 22:53:05,0,True,可以的，另一个夜测视频里面可以看到这个场景
疯起来了,27974322,5,保密,2021-04-18 18:30:35,0,False,感觉跑的好慢啊！
神州将军,130084312,6,男,2021-04-18 18:50:59,0,True,要快也行，只要在上面调一调
地下城与勇士007,8827131,6,女,2021-04-18 16:06:36,0,False,是不是背板
12年老号,485235530,5,保密,2021-04-18 16:27:34,0,True,让小米 特斯拉来背一个
chaosnigts,14728552,6,男,2021-04-18 17:40:04,2,True,那个实线变两道红车也是背板？
地下城与勇士007,8827131,6,女,2021-04-18 18:48:49,0,True,我的意思是，是不是路线背板，其他的靠识别判断
虎威兵,407803177,4,保密,2021-04-18 15:58:56,0,False,下雪天不好
浓浓浓雾,65351901,5,保密,2021-04-18 13:09:16,0,False,期待什么时候去南宁测试一下
䠠㺠,945132,6,男,2021-04-18 04:59:14,0,False,弹幕在那发司机手抖害怕的莫不是个傻子？
碧,49610,6,保密,2021-04-18 11:49:10,0,True,一直这么抬着手 肯定会发酸发抖啊 那帮人的智商啊
武装行者,308010369,6,保密,2021-04-17 19:10:30,0,False,以后出租车会比较危险
要成为今麦郎,81632839,6,保密,2021-04-17 22:30:05,0,True,但是自动驾驶科技发展的趋势不可阻挡啊，中国不做外国也会做，然后来抢占国内市场。所以我们最应该做的就是提前布局，掌握最先进的技术并提前安排被淘汰的人员转型，而不是不作为等着国外技术的冲击。
没滑轮的鼠标,240893506,5,保密,2021-04-18 01:53:39,0,True,现在最大的人身安全就是交通意外，每年交了多少车险，这是一笔很大的资金。
账_号_已注销,18104873,6,保密,2021-04-17 18:17:14,0,False,谈话都听不清，不要加背景音乐更好。
电动星球,486542660,4,保密,2021-04-17 22:13:49,0,True,好的，已经改进了，请看最新视频，多了讲解和我们的感受～
暖色调2019,282162838,5,男,2021-04-17 16:48:12,0,False,"华为自动驾驶 + 华为5G=智能车机系统
想升级乘车舒适度，请升级“华为智能车机
系统2.0”[呲牙]"
某圆a,513864096,4,男,2021-04-17 16:20:24,0,False,万一遇到修路的没识别会不会掉进去？
玩的佛买嘎的,15856640,6,保密,2021-04-17 16:38:34,5,True,激光雷达+高清摄像头，路面障碍能识别的，你要是有兴趣可以去看看没快进的其他两个UP发的。
Twcsax,8547929,6,男,2021-04-18 00:28:39,0,True,识别后会提醒驾驶员介入的
小傻2B,23120337,3,保密,2021-04-17 16:20:25,0,False,怎么感觉视频都是这条路
股神巴特勒,630386693,5,男,2021-04-17 16:28:04,4,True,因为是同一个视频[吃瓜]
夏饺子酱,180877,6,男,2021-04-17 16:30:12,0,True,搬运别人的视频呗。
华发早生贵,411308091,5,保密,2021-04-17 16:47:08,8,True,应该是上海指定可以进行无人驾驶测试的路线。不是所有的道路都可以进行无人驾驶测试
sea_monarch,446868,5,保密,2021-04-17 21:54:36,0,True,回复 @华发早生贵 :不是，就单纯是因为车开出来要开回去而已
escrocl,100631989,5,保密,2021-04-17 16:00:47,0,False,手机评测，这也来一个吧，就和那个什么拉一起测一下城市道路。
杀必死233,13404560,6,保密,2021-04-17 15:31:31,0,False,牛批啊，有点科幻了[鼓掌]
960亿光年,51108401,5,保密,2021-04-17 14:07:43,0,False,这工程师还是不放心，我看其他视频手都没离那么近
CC淺色歌謠,15660277,6,男,2021-04-17 14:54:09,5,True,这是要求
0000船到桥头自然沉0000,168652253,5,男,2021-04-17 15:02:04,3,True,手离开方向盘交警排到就会来找你了，到时候有你哭的时候[笑哭][笑哭][笑哭][笑哭]
夏饺子酱,180877,6,男,2021-04-17 16:31:40,3,True,这是国家要求。虽然比某啦好。但是还不是真正的人工智能。
