uname,mid,level,sex,send_time,like,is_sub,text
姚乐菲,245906532,5,女,2021-04-26 14:59:23,187,True,就是为了节约成本才去掉了仪表盘。没油仪表盘就算了给个抬头显示也不舍得，还美其名说内饰简约，这种企业真恶心
华夏第一舰队分队长,21749062,5,男,2021-04-26 15:03:40,10,True,回复 @火龙果果_ :。。。方向盘是可以上下调节的。。
请问今天你练琴了吗,4037229,6,保密,2021-04-26 15:17:09,27,True,回复 @提督小号 :得调啊，座椅还有方向盘如果调了发现还不行可能就是你不适合这辆车或者这车人机工程有问题
灾厄邪龙,4878413,6,保密,2021-04-26 15:17:28,12,True,回复 @火龙果果_ :方向盘调节加坐姿调节，很难档住啊
可以都行听你的,10100881,6,保密,2021-04-26 15:21:37,17,True,回复 @火龙果果_ :那你知道不仅座位可以调，有些车方向盘也是可以调的不？
black159998,8360509,6,男,2021-04-26 15:23:22,75,True,波音 空客的飞机再先进，都会保留部分机械仪表作为备份。马斯克现在就想到玩概念，国内车企也在跟，有的甚至把空调设置什么的都集成到这个大屏幕里，开车时候想调下空调本来随手扭下开关就可以了，现在要在屏幕上划老半天。
布丁sur,2450615,6,保密,2021-04-26 15:26:50,2,True,弹幕可能8岁
提督小号,7058582,5,男,2021-04-26 15:28:03,4,True,回复 @请问今天你练琴了吗 :回复 @请问今天你练琴了吗 :调了，方向盘远近上下都调了，感觉h9屏幕离方向盘太近了，然后当时用的那个主题主要信息都在最边缘，导致看不到
提督小号,7058582,5,男,2021-04-26 15:35:45,2,True,回复 @请问今天你练琴了吗 :BV1Sy4y1y71v 这个视频的3:05差不多就是我看到的样子，虽然他这个视角不是正常视角，但是跟我看到的感觉差不多
豆豆大大魔王,40451897,5,保密,2021-04-26 15:36:05,7,True,回复 @火龙果果_ :不是你个太矮了，就是不知道方向盘也可以调整的[OK]
火龙果果_,2234044,5,男,2021-04-26 15:36:25,4,True,回复 @华夏第一舰队分队长 :你们看来是不知道方向盘向下调节会打腿啊。
NeverToBeLover,27664539,5,保密,2021-04-26 15:37:03,12,True,能被方向盘挡住仪表盘的人，我猜也就是8岁孩子的个子[喜极而泣]
隔壁王奶奶的孙子,4412427,5,保密,2021-04-26 15:37:27,18,True,有一说一开车的什么人都有，之前在冒险家车友群，有自动档车两只脚分别油门刹车的“老司机”，有一边开车一边聊微信的“自适应巡航老司机”。当然了，现在的车HUD抬头显示做的不错，包括导航、时速、左右盲区都能在HUD上显出来，但是还是那句话，开车得小心，不仅是小心自己的命，也小心别人的命。
火龙果果_,2234044,5,男,2021-04-26 15:38:37,5,True,回复 @可以都行听你的 :你不知道某些体格的人，方向盘调低打腿，调高挡屏幕，拉前挡腿，拉后折手吗？说白了就是人机工程没做好
火龙果果_,2234044,5,男,2021-04-26 15:40:10,6,True,回复 @NeverToBeLover :没开过别乱说，二十万km永久驾照老司机，187个子，有的车方向盘和驾驶舱底部设计就有问题。开过的车太多了
缘见了,15151239,5,保密,2021-04-26 15:40:35,1,True,就是要时不时看仪表盘参数
觞肆8,18876625,5,男,2021-04-26 15:44:23,1,True,回复 @提督小号 :去四儿子反应啊。。。
老湿真辛苦,10025577,5,保密,2021-04-26 15:44:31,5,True,比亚迪哈弗仪表盘小：垃圾，这么小个仪表盘给谁看，真小气。
华夏第一舰队分队长,21749062,5,男,2021-04-26 15:45:47,8,True,回复 @火龙果果_ :[捂脸][捂脸]那你是把坐垫调得得多高？活着你大腿比大象粗？
觞肆8,18876625,5,男,2021-04-26 15:46:36,0,True,"回复 @提督小号 :听你这么一说，我的车好像点火的是有时候刹车很硬，其他时间都可以用都没事
应该正常的吧[笑哭]"
万人血书张三冤,436795684,2,保密,2021-04-26 15:47:27,2,True,回复 @提督小号 :这个视角没问题啊。[笑哭]
立风晨皲,325216520,5,保密,2021-04-26 15:51:17,2,True,你以为人家说的是仪表盘的问题，其实人家说的是方向盘遮挡的问题[doge][doge][doge][doge][doge]
两仪,3832,6,男,2021-04-26 15:51:27,6,True,回复 @火龙果果_ :我是不信轿车或者suv这类会有你说的情况。非要说皮卡或者full size的suv就真的不确定。但是座椅可调，一般问题不大
提督小号,7058582,5,男,2021-04-26 15:55:03,1,True,回复 @万人血书张三冤 :这个视角是挂在胸前的都挡住了上面两个角，正常视角更高就挡得更多了
AY小胖墩,349790624,4,保密,2021-04-26 15:56:27,0,True,没有仪表的车不喜欢
万人血书张三冤,436795684,2,保密,2021-04-26 15:56:30,4,True,回复 @两仪 :皮卡没这个问题（长城炮）。我亲戚有一辆，开过。调调没问题。车主185，95KG的都没问题。
提督小号,7058582,5,男,2021-04-26 15:57:55,1,True,回复 @觞肆8 :你得问修车师傅了，一般来说熄火之后没踩刹车再次启动不会变硬
提督小号,7058582,5,男,2021-04-26 16:00:50,0,True,回复 @万人血书张三冤 :BV1Yf4y1Q7VH再看这个p2，真的会挡住，不是我感觉错了[笑哭]，不过我要说明h9整体不错的不是我要黑他，但是有一些瑕疵
万人血书张三冤,436795684,2,保密,2021-04-26 16:01:03,2,True,回复 @提督小号 :但仪表盘布局是模仿油车的，没毛病啊。
Chirstia,13326150,5,男,2021-04-26 16:03:17,2,True,回复 @火龙果果_ :啥车啊？
提督小号,7058582,5,男,2021-04-26 16:04:24,1,True,回复 @万人血书张三冤 :主题可以换的，我试驾时候那个主题转速和速度常用区间比较靠外，有一部分刚好被挡住
火龙果果_,2234044,5,男,2021-04-26 16:07:22,1,True,回复 @华夏第一舰队分队长 :调的高不高腿那块都不会变的，而且你总要留个空间抬起来踩刹车吧，都会被方向盘和中控那块挡住，我如果不能通过方向盘中间看仪表，基本就可以放弃了，而且我坐高也高，很容易仪表盘上面一块被方向盘挡掉的，真的怎么调都调不好，除非你以很累的姿势开车，不过也无所谓了，多年开车我对速度的把握已经很准了，除非压限速5km内，不然没问题的。经常帮人代驾啊试驾接车啥的，我对车内部空间有绝对的发言权哈。
速度鸟,4207464,5,女,2021-04-26 16:12:51,2,True,回复 @Hquz :看仪表都是飘一下，一直看是傻子
万人血书张三冤,436795684,2,保密,2021-04-26 16:13:12,1,True,"回复 @提督小号 :那没办法，非异形UI边界没控制好。
这问题不大，你要特别喜欢那个皮肤，可以去投诉bug。"
火龙果果_,2234044,5,男,2021-04-26 16:14:22,1,True,回复 @Chirstia :挺多的，德系日系都有，大众系反而不会，但我老婆smart就挡，其他日系本田系挡的多，美系我记得福克斯也挡，宝马也有挡，国产的开的不多，主要周围人没有买国产的，挡不挡跟方向盘车机座椅和人都有关，我挡也可能你不挡，所以说试驾最重要。
万人血书张三冤,436795684,2,保密,2021-04-26 16:20:49,4,True,回复 @火龙果果_ :得，明白了。小车，你还把座椅往高往前调，不挡才怪。[笑哭]
②到无穷大,21053443,5,男,2021-04-26 16:25:31,1,True,回复 @火龙果果_ :那你不会调座椅上下？
Eric是路人甲,17180924,5,保密,2021-04-26 16:28:03,0,True,卧槽，你不说我还没注意到，居然这都没有
南天夏雨,25082228,6,男,2021-04-26 16:29:23,2,True,回复 @②到无穷大 :人家187，腿长，高了挡仪表盘，低了像蹲着开车不得劲[囧]
小木鼠de心谜,28396607,5,男,2021-04-26 16:33:54,0,True,翻了三次，没找到这个弹幕了
00717-06,42894094,5,男,2021-04-26 16:38:53,3,True,回复 @火龙果果_ :哥们来个福克斯打腿的大概体重呗，秋梨膏
色墓碑zx,399165332,5,保密,2021-04-26 16:40:47,3,True,回复 @火龙果果_ :阁下难道只见过老头乐不成？[doge]
秋叶扶,37722398,6,保密,2021-04-26 16:51:34,0,True,这话真的就离谱
长路漫漫未卜,431617066,4,男,2021-04-26 17:02:22,0,True,问题是你开车的时候很多时间是不看仪表盘的
随风摇弋,522339329,3,保密,2021-04-26 17:06:23,1,True,回复 @觞肆8 :你这个硬应该是没启动才有的吧，我车在没接通电源的时候，踩多几次就踩不下去了，接通电源后就正常了，所以这个问题是正常的
元气娜,44939747,5,保密,2021-04-26 17:08:13,0,True,等级屏蔽很重要
幸福北岸,595731921,3,男,2021-04-26 17:19:38,1,True,笑子痫孙
nothingllam,267387088,5,保密,2021-04-26 17:20:44,1,True,回复 @soyghcg :[辣眼睛]
Black.Plague,78293,6,女,2021-04-26 17:21:25,1,True,这种人开车大概也不需要a柱 因为a柱会挡住视线[doge]
遥遥遥遥克力Yokori,86279691,5,保密,2021-04-26 17:21:43,0,True,回复 @华夏第一舰队分队长 :怎么调啊
雪浪风尘,32077414,5,保密,2021-04-26 17:22:31,0,True,回复 @姚乐菲 :说是简约实际简陋
梅那涅維,832023,6,男,2021-04-26 17:22:37,0,True,[doge]买特斯拉压根不用洗车
我这么帅打我呀,30001642,5,保密,2021-04-26 17:23:21,0,True,说实话，我还是第一次考虑仪表盘被挡这个问题。。。
黑白逆戟,6078451,6,男,2021-04-26 17:27:00,0,True,搞不好只开过浪漫的髪国车的某些车......
七剑下拉面,10966025,5,男,2021-04-26 17:33:59,0,True,回复 @火龙果果_ :[笑哭]郭敬明坐最低“无人驾驶”才可能都被挡住吧
火箭榴莲,606397,5,保密,2021-04-26 17:39:28,0,True,确实会挡住 不然为啥我的AMG A 35会有抬头显示器？你高速上开车 侧面飘一眼确实比低头看一眼快得多。
bilblo_行人,526343486,4,男,2021-04-26 17:39:38,2,True,回复 @Hquz :啥玩意！只能看仪表盘！线标才是你该看的！仪表盘上时速胎压，你一高速开车的能感觉不到？油耗那是特么闲的没事瞅一眼的东西，没那么重要！高速怎么不敢扭头？160--170车要是没故障感觉，左右看看还是可以的，至于那些上200左右的，在下不敢说话！只有祝他安息！[OK][OK]
缩在角落瑟瑟发抖丶,109614455,5,男,2021-04-26 17:44:23,1,True,回复 @火龙果果_ :座椅调了不行  方向盘也可以调  都看不见仪表盘  这车还留着干啥[嗑瓜子]
大橘,703398,6,保密,2021-04-26 17:45:28,0,True,那他驾驶证是怎么考的啊。。。
GuiGGG,246589756,5,保密,2021-04-26 17:46:02,1,True,习惯问题，他要给我显示在前挡风玻璃上我觉得也挺好[OK]
chaos,3370,6,男,2021-04-26 17:46:55,0,True,就键盘车神呗。
非曦小金,36895584,5,保密,2021-04-26 17:49:47,0,True,能说这话的怕不是方向盘装反了
霉小青13,20494361,5,保密,2021-04-26 17:50:56,1,True,不需要仪表盘 那毛豆s怎么有 反正就一句话 特斯拉不需要洗车 因为有人舔干净了
衣衣衣衣同学,489040077,2,保密,2021-04-26 17:52:11,1,True,因为有这么一群孝子，所以tsl才有恃无恐，因为总会有人洗
kyoudou_senna,327522906,3,保密,2021-04-26 17:55:35,0,True,回复 @隔壁王奶奶的孙子 :那是左脚刹车吗？赛车用技术，日常驾驶如果能熟练使用也能起到紧急制动反应速度更快的效果。
你郑哥喔,34417211,2,保密,2021-04-26 18:00:04,0,True,仪表盘在正下方 眼珠稍微动一下就能扫到，平板那位置就不行了。
呜噜汪啦喵,578653,5,保密,2021-04-26 18:03:19,1,True,啊？特斯拉不是没仪表盘的么[doge]
万寿无疆黄部长,32500424,5,男,2021-04-26 18:03:39,0,True,回复 @岁月帷幕 :这是好车，一些老型号都没这功能的
莫冷555,104530875,5,保密,2021-04-26 18:04:40,0,True,我知道了，不是特斯拉没仪表盘，而是被方向盘挡住了，我们所有人都没看到。之前误会了，我在这郑重像特斯拉道歉
卧室小板栗,39563167,5,男,2021-04-26 18:09:40,0,True,回复 @NeverToBeLover :@NeverToBeLover 你干嘛把别人身高说出来，你怎么这么坏[doge]
春柳寒,929396,5,保密,2021-04-26 18:11:13,0,True,这就是没开过车的。。。上高速谁敢一直转过来看显示屏。。
觞肆8,18876625,5,男,2021-04-26 18:18:15,0,True,"回复 @随风摇弋 :我就直接启动的同时踩刹车
应该是还没完全启动没反应过来吧[笑哭]"
加盐的番茄炒饭,33195654,6,女,2021-04-26 18:35:24,0,True,开过，估计是跪着开的[doge]
龍麒S,394485375,4,保密,2021-04-26 18:36:29,1,True,仪表盘又不用经常盯着，但说不需要那真是憨批
小小记号笔,21446856,6,保密,2021-04-26 18:43:12,0,True,回复 @来潜水的 :是的，方向偏了很危险
o好好先生o,40016049,4,保密,2021-04-26 18:44:04,0,True,hud
冷月冰焰,2841515,5,保密,2021-04-26 18:44:26,0,True,一般来说，设计正常的车方向盘是不会挡住仪表盘的，但是也不排除部分设计有问题的[辣眼睛]
ChinaSixGods,212649295,5,保密,2021-04-26 18:44:44,0,True,所以我特别喜欢平行显示系统 ct5上叫做hud抬头显示。
Q锹Q,416450350,4,保密,2021-04-26 18:53:51,0,True,回复 @可以都行听你的 :所有车方向盘都能上下调啊，不一定能前后调，但是上下肯定可以
Q锹Q,416450350,4,保密,2021-04-26 18:54:33,0,True,回复 @Septem煌 :我开车会隔一段时间瞄一眼仪表盘
非攻袁木,475835544,3,保密,2021-04-26 18:57:14,0,True,回复 @岁月帷幕 :没有那么多人会吧
长路漫漫未卜,431617066,4,男,2021-04-26 18:57:44,0,True,回复 @Q锹Q :我只有控速的时候才会瞄
powerham,319125085,2,保密,2021-04-26 19:08:02,0,True,回复 @提督小号 :几乎所有车的方向盘高低前后是可调的
上酸,2466933,6,保密,2021-04-26 19:11:20,2,True,回复 @火龙果果_ :这就是试驾的重要性了，像标志，仪表盘要在方向盘上面看，我就很不习惯，但也不影响看。仪表盘会被挡住那只能说要么不会调，要么买错车了，无法成为不装仪表盘的理由，特斯拉不装主要还是省成本
愛因思劍B,8938224,5,男,2021-04-26 19:13:06,0,True,抬头显示都成了优选项了，连仪表盘都没有的话怕不是开了个瞎子车。
我新手请打我队友,10497290,5,保密,2021-04-26 19:13:40,0,True,恕我直言，TSL内饰真的丑，那个大平板怎么看怎么别扭[嗑瓜子]（ps.我买得起，喷子别说我酸）
晚半天天,345955668,5,保密,2021-04-26 19:14:07,0,True,特孝子呗     还有就是他个子不到1.5米 还要学别人1.8米的坐姿[笑哭]
黑暗之声,4035502,5,男,2021-04-26 19:14:57,1,True,回复 @Hquz :这种速度集成在中控上真的离谱，我开高速根本不敢扭头，调空调基本就靠手摸
Waowoer,152006567,5,保密,2021-04-26 19:15:52,0,True,我是开发仪表的，我可以帮这个弹幕定制一款=_=、hh
晚半天天,345955668,5,保密,2021-04-26 19:17:11,0,True,回复 @black159998 :所以 我现在喜欢比亚迪那种按键的操控   触摸按键都不想 必须的实体   不过现在好多车企都把按键取消了 全部集成到中控屏里面   操蛋得很
隐如白墨,33457900,5,男,2021-04-26 19:18:54,0,True,他说的对，就好比根本不需要刹车，因为刹车会被行车电脑屏蔽
青医附院精神科刘主任,587943300,4,保密,2021-04-26 19:19:32,0,True,被挡住说明设计的不行
骑士财经,2750106,5,男,2021-04-26 19:23:28,0,True,可以调方向盘，
深海鲅鱼,100308095,5,男,2021-04-26 19:25:57,0,True,这情况不就真精神股东么？不但没有特斯拉，连车都没有
Ming92333,102812264,5,保密,2021-04-26 19:27:19,1,True,回复 @火龙果果_ :啥车啊，方向盘这么低，还打腿。我开高尔夫，方向盘几乎调到最低，也碰不到腿。能碰到腿只能说明坐姿不对，别蹲着开车，不累么
Jacob蛋哥,49996437,5,男,2021-04-26 19:30:02,1,True,回复 @火龙果果_ :有的车怎样调都没有仪表盘[doge]
刘昊大魔王,36296502,5,男,2021-04-26 19:46:05,3,True,回复 @Hquz :不敢扭头夸张了，那个提示能注意到，但看清看完整需要时间，更别提下面灰色的“谨慎驾驶”了，等我看清这两行字，搞不好我已经是死亡驾驶了。
那兔爱种花,13217694,5,男,2021-04-26 19:50:45,2,True,回复 @Hquz :是的，高速行程视线就是前方车道、倒车镜、左右后视镜、仪表，不停的切换，一刻不敢放松。
旺仔火腿肠,176396578,5,保密,2021-04-26 19:53:09,0,True,回复 @提督小号 :方向盘和座椅调整好了，一般不会出现这种情况
慕维桢,523000539,3,保密,2021-04-26 19:58:37,0,True,回复 @觞肆8 :车子熄火后你如果踩了刹车第二天启动车子刹车会变硬
懒猫主管,1717724,6,保密,2021-04-26 20:02:31,0,True,[滑稽]仪表盘 会闪烁，开车过程总会看到。不知道特斯拉出故障会不会 叮叮叮响。反正我的本田会。
GLkin_,384126513,5,保密,2021-04-26 20:04:22,0,True,回复 @来潜水的 :不看镜子吗，只能说多看一个地方角度还不是那么好增加了太多了负担吧
糊涂仙人LEO,490530110,4,保密,2021-04-26 20:18:33,2,True,高速公路120码往右扭头看一眼再扭回来就几十米出去了，这种人肯定没开过车，收费水军无疑，闹不好是厂家的小号在刷
开發電機的舒克,317358473,4,保密,2021-04-26 20:27:01,0,True,回复 @black159998 :现在的主流客机都没有机械仪表了，都是玻璃化座舱了，不过系统和仪表都是有冗余的
美国人权理事会,387773971,5,男,2021-04-26 20:28:03,1,True,回复 @姚乐菲 :说的兴许是法国小车，我记得标志307cc就会挡住一部分，不过看不见那就是真的离谱了。
华夏第一舰队分队长,21749062,5,男,2021-04-26 20:29:41,0,True,回复 @火龙果果_ :[捂脸]那没办法了，大部分人都是能看到的，有个别调不好也没办法
华夏第一舰队分队长,21749062,5,男,2021-04-26 20:30:08,0,True,回复 @遥遥遥遥克力Yokori :。。。方向盘下面或者侧面应该有个能扣起来的扣子[doge]
笑看陋室唯舞得清,96582041,4,男,2021-04-26 20:31:50,0,True,只有没有车的精神股东才能这么说
添砖JAVA呀,349344044,4,男,2021-04-26 20:32:03,0,True,回复 @火龙果果_ :踩刹车需要抬脚？？
猪头pp,20835456,5,保密,2021-04-26 20:35:03,0,True,回复 @火龙果果_ :方向盘应该都可以上下前后调整的，总有位置可以不挡仪表盘的
WhosAWhiz,157561439,5,保密,2021-04-26 20:38:06,1,True,回复 @Hquz :我在想着方向盘能挡住仪表盘，那得有多矮啊[吃瓜]
迷茫的未来造就了我,21423849,5,男,2021-04-26 20:49:58,0,True,我方向盘调到最舒适的位置就会遮挡
迷茫的未来造就了我,21423849,5,男,2021-04-26 20:50:35,0,True,很难受，只能选能看见，放弃舒适，脑壳痛
兔爷不蹬鹰,38386533,5,男,2021-04-26 20:57:57,0,True,回复 @Hquz :我就说一件事，中控大屏导航音乐死机了，对我开车没什么影响；死机导致空调无法调节，顶多是难受一点。重要的东西绝对要与娱乐性，舒适性的东西分开。我可以容忍小屏幕的液晶仪表，首先我需要的是绝对的稳定。
唔哆覺,422557162,4,保密,2021-04-26 21:02:47,0,True,这是我第一否决购买的理由，草…连个仪表都省了，还能叫车吗？
黑哥脸黑,304468784,5,保密,2021-04-26 21:03:48,0,True,回复 @火龙果果_ :那就调方向盘，方向盘也可以调
慕涯,3371886,5,男,2021-04-26 21:09:40,0,True,回复 @来潜水的 :有的车仪表盘上会有导航
Evilasip,4577522,5,男,2021-04-26 21:13:44,0,True,回复 @black159998 :感觉十分不利于开车状态下调整空调，尤其高速上视野都在前面，基本靠余光和手的摸索
请输入用户名____,177802513,5,保密,2021-04-26 21:14:45,0,True,我在一些游戏里面那车的仪表盘就是会被方向盘挡住的[喜极而泣]现实中还真的没遇过这种情况
魔风风,391531502,4,保密,2021-04-26 21:15:53,0,True,特斯拉的高端车型Model s和x有仪表盘的，3和y没有是因为省成本，既然没有特斯拉为啥在高端车型用
kkmmxxw,384954951,4,保密,2021-04-26 21:20:50,0,True,谁说仪表板被方向盘挡住的，总布置工程师的40米大刀已出窍
ChristianOlgaard,476565628,2,保密,2021-04-26 21:25:01,0,True,回复 @Septem煌 :我很多时候也不踩刹车，是不是把刹车去掉？[妙啊]
gear426,626008505,2,保密,2021-04-26 21:28:31,0,True,有的时候有的车方向盘高低不能调节的，确实会有他说的这种情况，但是比较少。
长路漫漫未卜,431617066,4,男,2021-04-26 21:31:00,0,True,回复 @ChristianOlgaard :[滑稽]你可以把右脚剁掉。毕竟有车。要什么脚[滑稽][滑稽]
桦尹,12183907,5,男,2021-04-26 21:34:25,0,True,回复 @隔壁王奶奶的孙子 :我开车困了会看电视剧，但是不敢看那种要时刻不离开屏幕的电视，更倾向于倾听诉说内容的，比如我的团长我的团，也不安全，但是比我困着上路更利于大家安全了，年纪大了，现在开车2-3个小时就不行了[笑哭]
APK诡秘,562783079,3,保密,2021-04-26 21:42:15,0,True,"特斯拉系列
https://b23.tv/oDflMD
https://b23.tv/07zvlH"
给大佬递麦片,501594,5,男,2021-04-26 21:45:43,0,True,以前看到这种自以为是的人  总想嘲笑一番  仪表盘也就看看车速  还能看啥  直到我知道某些地区严格执行限速  我就不嘲笑了[笑哭]还是家乡好啊  只要不出事故  随便超速   真的很人性化
澪喵喵呜,442406631,4,保密,2021-04-26 21:58:26,0,True,就最近有个车主高速中控卡住了，停到应急车道。我看屏幕上卡在128。双闪打了但是没有嘀嗒的响声，后来检查转向，也没有声音。车主也不清楚他打转向的时候灯亮没亮，真的可怕。仪表盘信息一定得分出来单独做。[tv_皱眉]
睾贵的年度大会员,22120753,5,男,2021-04-26 22:06:04,0,True,回复 @Hquz :这种人一般都是没开过车的，以它们的智商来看，搞不好驾校学费都付不起。
憨憨落九川,381259453,4,男,2021-04-26 22:09:15,0,True,回复 @火龙果果_ :来来来，说说车型啊[疑惑][疑惑]
zhcosin,294448155,4,保密,2021-04-26 22:10:01,0,True,理解一下，人家身高跟郭四一样。
靖远高速巡洋舰,302182184,4,保密,2021-04-26 22:11:13,0,True,华为AR HUD：？？？[吃瓜]
嗯哼biubiubiu,422557196,5,保密,2021-04-26 22:21:13,0,True,回复 @Hquz :额。也没必要扭头啊，我一般几分钟扫一下身边的情况，看一下后视镜
阿霖emm,554493847,2,保密,2021-04-26 22:35:14,0,True,你别说，有的车沙雕设计还真能挡住
麦田依然的爸爸,113077921,4,保密,2021-04-26 22:57:00,0,True,回复 @火龙果果_ :身高有1米3没？
-27149-,8034989,5,男,2021-04-26 23:08:04,2,True,回复 @火龙果果_ :你说整个仪表盘全部看到，那确实有时候调不好。但咋说也能看到个6成以上吧？我真想见识看不到仪表盘的车
枫月樰,14560940,6,男,2021-04-26 23:16:21,0,True,回复 @Hquz :我开个高速最多侧看一眼导航，没有自适应巡航还得时刻注意仪表盘车速，这没有仪表盘我还得扭头去看中控屏，属实NB这种车
栗林志乃,409185909,5,男,2021-04-26 23:25:30,0,True,可能开的是标致
听说四糸奈超可爱的呢,31230095,5,保密,2021-04-26 23:25:39,1,True,回复 @火龙果果_ :，，，出现看不到就不应该开车上路，基本的驾驶证常识
ZJ小能手,406254874,4,保密,2021-04-26 23:41:17,1,True,回复 @Hquz :可以通过抬头显把速度等信息投射到前挡玻璃上。看仪表盘要低头瞄一下，也是有危险的。
星音レン,12452563,5,男,2021-04-26 23:49:29,0,True,回复 @Hquz :那是，高速上分神半秒钟，说不定就全村吃饭了[辣眼睛]
昭然盛大,1116894587,2,保密,2021-04-27 00:00:50,0,True,仪表盘是最佳位置，不扭头扫一眼就能看见。仅仅右侧电脑画面显示，就是安全的保障的不合理了。
无声静航,5104695,6,保密,2021-04-27 00:07:51,0,True,好歹给个hud啊[笑哭]
小祖宗的箫哥,1623948,6,男,2021-04-27 00:20:23,0,True,回复 @提督小号 :兄弟，座椅位置可调，方向盘前后上下四相调解，看不到仪表那是你坐姿问题。
小小记号笔,21446856,6,保密,2021-04-27 00:25:04,0,True,回复 @华夏第一舰队分队长 :他说的没错，公司弄了台长安欧诺，那个辣鸡方向盘中间太乱了，打大放向会影响看仪表盘。今天超一大车换挡，就被挡住了[辣眼睛]。当然速度不快，那种角度当视角看仪表盘只是影响换二三档，影响倒是不严重，只是错档会感觉不舒服。
燕饼饼,37957047,5,男,2021-04-27 00:25:22,0,True,回复 @火龙果果_ :确实，特斯拉怎么调都没用[嗑瓜子]
绘目星空,18708751,6,男,2021-04-27 00:26:36,0,True,回复 @Hquz :我考科三的标志当时仪表板的时速0-40部分被方向盘挡了一半[跪了]
小小记号笔,21446856,6,保密,2021-04-27 00:26:55,0,True,回复 @南天夏雨 :哈哈哈，我也是身高185，座位不调到最后，方向盘会挡住腿[辣眼睛]
carboy006,5121006,6,男,2021-04-27 00:29:04,1,True,回复 @ANn_Official :hud当然最好，但是传统仪表盘总比没有好多了
小小记号笔,21446856,6,保密,2021-04-27 00:30:07,0,True,回复 @Waowoer :仪表盘没问题，有的方向盘不行[辣眼睛]，中间特别宽，转弯会挡住
咕叽咕叽TTT,65934153,5,保密,2021-04-27 00:39:53,0,True,这一看就是反串黑
岁月帷幕,103236959,5,男,2021-04-27 00:48:50,0,True,回复 @非攻袁木 :方向盘边上有个开关，打开就可以上下调节了呀[无语]
人形天灾两面包夹芝士,17276317,6,男,2021-04-27 00:51:44,0,True,回复 @carboy006 :是这个道理
真是路过打酱油的,159450,6,男,2021-04-27 00:57:32,0,True,回复 @Black.Plague :[doge]还需要A柱？路都不用好吧，直接御剑飞行了
丨小小飞侠丨,21621567,5,保密,2021-04-27 03:02:05,0,True,“特斯拉车主您好，您的刹车没有任何问题，只是您的刹车助力泵没有正常工作而已。”[doge][笑哭]
NeverToBeLover,27664539,5,保密,2021-04-27 03:12:43,0,True,回复 @火龙果果_ :所以你187的个子开车方向盘挡仪表？[辣眼睛][辣眼睛][辣眼睛]
码字修仙快乐无边,406254729,4,保密,2021-04-27 06:54:07,1,True,回复 @Hquz :真的无语，仪表盘在方向盘那边是特别好观察的，特斯拉这种我反而觉得不安全，我开车速度不快可以看旁边的屏幕，开高速扭头一秒怕就全村吃饭了。
都是土豆,930236,6,男,2021-04-27 07:54:00,0,True,毛豆三没有仪表盘啊
捂器DARK狮,176914844,5,保密,2021-04-27 07:55:14,0,True,回复 @提督小号 :方向盘能调整角度哇，开车前花点时间整整，特别是开别人的车的时候
touchfat,3961013,6,男,2021-04-27 07:57:27,1,True,"回复 @火龙果果_ :把座椅往下调。
另外方向盘是中空的，可以调整成从方向盘中间看过去。"
叶--天--帝,385160623,5,保密,2021-04-27 08:43:28,0,True,没有仪表盘，我都不敢开
hhb176,130283246,4,女,2021-04-27 09:14:31,0,True,没仪表盘得有个抬头hud吧 至少得有个不转头就能看到车辆状态的途径
卡农在幻想,34377199,6,保密,2021-04-27 09:19:51,1,True,回复 @火龙果果_ :我寻思方向盘那么大的镂空不就是用来看的嘛
飞行员迩豆子,12672445,5,男,2021-04-27 10:20:12,1,True,回复 @Hquz :确实，提示信息放中控屏这种娱乐/舒适用途的屏幕上真的是傻缺
木土木子丁,623012813,3,保密,2021-04-27 11:13:43,0,True,没仪表盘车会越开越快，最后发现超速了。。。
飘丶零落,17940268,5,男,2021-04-27 11:21:27,0,True,回复 @soyghcg :经常启动的时候死机，然后强制重启，开的过程到没有突然死机过，目前开了5千多公里，每次都是车子出门的时候开车会出现黑屏情况，但是经历多了现在黑屏也正常开，其他功能也不受影响，就是转向灯那个滴答声没了比较难受。
やばいですね,317,5,保密,2021-04-27 11:23:37,1,True,回复 @可以都行听你的 :我们公司的丐版15款桑塔纳 座椅高度不可调 方向盘上下调整幅度约等于不可调 就连后视镜还是手动调的 同事有时候宁可打滴滴都不开[笑哭] 他可能说的就是这种车
soyghcg,421939452,4,保密,2021-04-27 11:33:44,0,True,回复 @飘丶零落 :有車主就是遇過死機無法重啟啊，而且還是高速路況，雖然還能正常開，但是車輛基本訊息(車速、電量、方向燈、故障警報)無法得知還是很危險的。[doge][doge][doge]
红尘笑天荒,14328482,5,男,2021-04-27 11:41:30,1,True,回复 @隔壁王奶奶的孙子 :看过3d电影的应该不难发现，看字幕的时候眼睛是无法看清荧幕上的人物表情细节的，仔细看人物时又看不清字幕。hud的成像其实和3d电影中的字幕很像，分心看hud和低头看仪表盘的区别只是在于不用低头而已，并且hud还容易影响司机注意力，仪表盘是绝对不能去掉的
刘泡泡泡,382273809,4,保密,2021-04-27 11:52:46,0,True,回复 @觞肆8 :点火之后等个三十秒就不会了
哔2015,13939042,5,男,2021-04-27 11:55:15,0,True,还是机械仪表盘靠谱
JinheePark,34854148,4,保密,2021-04-27 12:04:55,0,True,回复 @隔壁王奶奶的孙子 :冒险家车友[热词系列_排面]吹爆hud
