uname,mid,level,sex,send_time,like,is_sub,text
草莓最-好吃,34202166,5,保密,2021-03-03 21:01:11,1,False,特地来评论一句:五陵少年争缠头，一曲红绡不知处[OK]
胖丹必早睡早起,6494090,6,保密,2021-03-03 20:52:06,1,False,滑雪场太冷了我整个人都是冰冰的！！！
一脸嫌弃的葛城美里,37480323,6,男,2021-03-03 20:49:41,1,False,单板好滑嘛？我就会双板还是入门级那种
神话小叨,456187854,4,男,2021-03-03 20:51:11,1,False,老婆每次发视频都屠榜，直接首页，那好了，直接取关吧，反正也能看得到[doge]
小儿无赖睡不醒OuO,416564921,4,男,2021-03-03 20:40:18,1,False,高仿号来了[doge]
PandaR泳装,2082770,5,保密,2021-03-03 20:40:08,1,False,冰冰学游泳吗？送泳装
蓝色玻璃上的云,516042831,3,保密,2021-03-03 20:40:54,0,True,哈哈
s11870050,312606657,3,保密,2021-03-03 20:39:48,1,False,这期风格好好玩啊 [鼓掌][鼓掌][鼓掌]
是表情怪啊,32869832,5,保密,2021-03-03 20:39:23,1,False,不愧是我（老婆）[doge]
鸡爪吞神,18711791,5,保密,2021-03-03 20:30:09,1,False,这期真不错！百万制作啊
这个沙雕有点酷,340546457,5,保密,2021-03-03 20:29:09,1,False,冰冰的奇妙冒险
Akitakuya,41815975,3,女,2021-03-03 20:26:18,1,False,厉害！航拍大制作哈哈哈哈哈哈哈
秋刀鱼rks,626764677,4,保密,2021-03-03 20:26:22,1,False,原来那天是你，我说有人在滑雪场拍你，虽然拒绝了把摔倒的你抱起来，但是希望你的粉丝不会攻击我[doge]
花椒味胖头鱼,22490034,5,保密,2021-03-03 20:21:07,1,False,我的心是冰冰的
开始君,3709498,6,男,2021-03-03 18:41:56,1,False,来晚了来晚了
tyoui様,25625608,6,保密,2021-03-03 18:39:46,1,False,这期拍摄太舒服了。[支持]
麻咪不让我网恋,1526545574,2,女,2021-03-03 18:38:13,1,False,不愧是我      老婆
나는당신아버지입니다,618578768,4,保密,2021-03-03 18:31:03,1,False,冰冰看我[哭泣]
羅咩咩须努力,40981551,3,保密,2021-03-03 18:28:16,1,False,👍👍👍粉丝好多了
N264_ccc,94072963,5,保密,2021-03-03 18:28:02,1,False,想知道冰冰的装备...好好看！！！
追赤红之瞳,408291309,3,保密,2021-03-03 18:24:02,1,False,天定山滑雪场！！
Memorylemon,1839283858,3,女,2021-03-03 18:27:30,1,True,是净月潭滑雪场[狗子]
追赤红之瞳,408291309,3,保密,2021-03-03 18:46:56,0,True,回复 @Memorylemon :天定山滑雪场，冰雪新世界旁边，我去过无数次[doge]
MANFISHE,3014505,6,保密,2021-03-03 18:21:28,1,False,我的心是冰冰的
星尘LAL,287033679,5,保密,2021-03-03 18:21:59,1,False,开学了，感觉看的人没有之前多了
来口雪糕,120259584,5,保密,2021-03-03 18:21:51,1,False,顶流
心仪冰冰,1345701744,2,保密,2021-03-03 18:20:15,1,False,以后我和我老婆冰冰又多了个娱乐项目
阿橄,1798103308,2,男,2021-03-03 18:20:24,1,False,开头是奥特曼给你拍的吧？
Steven8413,161907618,5,保密,2021-03-03 18:16:57,1,False,@毕导THU 毕导lsp，快安排一下滑雪的snp理论
Memorylemon,1839283858,3,女,2021-03-03 18:28:11,0,True,赞一[给心心]
爱口乞冰冰的喵酱,244890077,4,保密,2021-03-03 18:14:54,1,False,现在b站数据不怎么高啊！哪个视频播放量都不高啊
冰中冰,384203894,3,男,2021-03-03 18:19:22,0,True,因为开学了，开学后要周末发或者周五晚上发播放量才会高，不然至少都会打折一半。看看这个视频还是排行榜第一的视频二十四小时播放两百万左右就知道了。
吃花卉的喵酱,346159989,4,保密,2021-03-03 18:24:51,0,True,回复 @冰中冰 :周五晚上冰冰再捞一捞，播放量就上去了[doge]
吃冰冰的格格,2117183389,2,男,2021-03-03 18:13:12,1,False,冰冰棒棒
丸子竜,33528305,5,保密,2021-03-03 18:12:11,1,False,船新栏目[星星眼]
废品的自我修养,698877343,3,保密,2021-03-03 18:11:00,2,False,比博人传燃多了  冰冰传！
苏夜loser,23587482,5,保密,2021-03-03 18:10:17,1,False,冰冰[脱单doge]
电影剧情简介在一起,409653103,4,保密,2021-03-03 18:06:50,1,False,厉害哦
整个心都是冰冰的男人,335075145,3,保密,2021-03-03 18:06:55,1,False,冰冰好美[热词系列_爱了爱了][热词系列_爱了爱了]
阿里嘎多呦吼,167410370,5,保密,2021-03-03 18:06:12,2,False,王冰冰，先天满魂力，武魂玄武龟[doge]
无辜的风,341619116,4,保密,2021-03-03 18:05:38,1,False,应该没人会看到我了吧[doge]
陈JUN95,335432544,4,保密,2021-03-03 18:04:54,1,False,游泳 ，骑自行车 ，跑步 ， 铁人三项 ，哈哈。  [调皮]
梦宣呀,298750561,4,男,2021-03-03 18:04:23,1,False,我老婆[doge]
jo鲁诺-乔斯达,392756845,4,保密,2021-03-03 18:04:38,1,False,想让冰冰学游泳的这边集合了[狗子]
真央优宅,7897207,5,男,2021-03-03 18:03:44,1,False,毕导看到我请给我点赞[doge]
小旭1991,698440422,2,保密,2021-03-03 18:03:38,1,False,好想去滑雪🎿
小旭1991,698440422,2,保密,2021-03-03 18:02:17,1,False,好大的滑雪场
SStillCrushXu,275935700,5,男,2021-03-03 18:00:48,1,False,我 的 冰
肥仔胖土豆,455631761,5,保密,2021-03-03 18:00:43,1,False,为了冰冰，我都没币了
vghswnjg_ii,381351578,4,保密,2021-03-03 17:58:54,1,False,来了来了。
松鼠先生的小熊,382356471,4,保密,2021-03-03 17:50:12,1,False,啊，冰冰贴贴
吕大侠驾到,20173351,5,保密,2021-03-03 17:47:38,1,False,滑雪场限定
feolhn,425616,6,男,2021-03-03 17:46:56,1,False,这剪辑换人了吧
你说的C和弦就是DoMiSo,71569888,5,保密,2021-03-03 17:41:14,1,False,来了来了
吃胖小猪肉嘟嘟,57097804,4,男,2021-03-03 17:38:35,1,False,冰冰姐，滑雪装备哪里买的
lfqqqq_,277764343,4,保密,2021-03-03 17:36:51,1,False,天定山滑雪场！啊
s11870050,312606657,3,保密,2021-03-03 17:35:46,1,False,我的心是冰冰的[给心心][给心心][给心心]
昵称就要随随便便啦,345220204,5,男,2021-03-03 17:34:04,1,False,呜呜呜太可爱了冰冰
月见草之殇,2443135,6,男,2021-03-03 17:30:54,1,False,[doge]我更想滑冰
我想一个人冰冰,1814834,5,男,2021-03-03 17:17:06,2,False,冰冰可以改行演情景喜剧了[doge]
AMSOPHY,38934133,5,保密,2021-03-03 17:15:52,2,False,想起曾经去东北的滑雪经历，摔倒了就起不来了[tv_流泪]
青灯余花-,434358754,5,保密,2021-03-03 17:14:33,2,False,好可爱！
里大憨,496651630,4,保密,2021-03-03 17:15:13,2,False,[妙啊]花椒家……
吃花椒的喵酱フロフ,22753974,5,女,2021-03-03 17:13:50,2,False,来晚了
浴室的树懒,402755611,4,女,2021-03-03 17:12:17,2,False,我是粉龟[doge]
樂未殇,381699612,4,保密,2021-03-03 17:12:47,2,False,[牛年]
红旗69,237740708,2,保密,2021-03-03 17:08:04,2,False,这周六再来吧[doge]
摄影师林云,99625118,5,男,2021-03-03 17:06:37,1,False,冰冰在冰冰的世界里滑着冰冰的滑板[doge]
吞拿的鱼,230990595,4,男,2021-03-03 17:03:23,1,False,雅虎～
微慕寒,501359129,4,男,2021-03-03 17:03:09,1,False,这剪辑挺不错的啊，
暂无定力,8429370,5,男,2021-03-03 17:02:48,1,False,其实后期可以剪个冰冰摔跤合集应该会火[脱单doge]
愿安无忧路,271753260,5,保密,2021-03-03 17:02:36,1,False,俺也想学
Memorylemon,1839283858,3,女,2021-03-03 17:09:33,0,True,欢迎来东北滑雪⛷️[狗子]
Dr沙野,57074278,5,男,2021-03-03 16:59:22,1,False,我的头盔跟冰冰姐是同款！[tv_腼腆]
花滑小X,403122142,6,保密,2021-03-03 16:58:37,1,False,冰冰   就应该学滑冰。比这可简单多了 还能美美哒。  多的话不说了，我在冰场等你哈
贱侠擒猿,239343247,4,男,2021-03-03 16:55:54,1,False,厉害了👍
风中聆听微笑,3449985,5,保密,2021-03-03 16:55:07,1,False,我是后面那个乌龟[doge]
你可以去狗带了,18212541,5,男,2021-03-03 16:53:50,1,False,啊啊啊冰冰好可爱
符合世道,94736277,5,男,2021-03-03 16:53:42,1,False,南方人想滑雪可不容易啊！室内滑雪场很少见的
Memorylemon,1839283858,3,女,2021-03-03 17:10:58,0,True,欢迎来东北滑雪🏂[狗子]
Samuel.DG,1377683,6,男,2021-03-03 16:50:43,1,False,这封面，后期放长假吧
大唐-罗马都护府,259665548,5,保密,2021-03-03 16:51:23,1,False,冰姐好可爱呀[笑哭][笑哭]
我吃的是幸福,692170068,3,保密,2021-03-03 16:49:55,1,False,[星星眼][星星眼][星星眼]
夜阑6870,11906572,6,保密,2021-03-03 16:49:54,1,False,恐怖的粉丝增长速度[微笑]
末代up,105041871,5,保密,2021-03-03 16:49:33,1,False,看到滑雪我就胳膊屁股疼，我还是双板的，摔了n次，前面有人不会拐弯摔，拐弯失败摔，平地直摔，我是不会再去了，再去就吃雪
王冰冰是我姐,92852324,5,保密,2021-03-03 16:48:39,1,False,教练，我也想学这个
youkofox,35706690,3,保密,2021-03-03 16:48:12,1,False,大型争当龟佬现场
不哭路飞,34832452,5,男,2021-03-03 16:42:33,1,False,后期确实有点东西
沉默寡言的阿杰丶,3293231,5,男,2021-03-03 16:39:40,2,False,"旺旺碎冰冰.[doge]
可恶.到底谁是旺旺?[笑]"
Ayanamisuka,266550682,3,保密,2021-03-03 16:37:01,1,False,萨斯噶冰冰酱
逝风凌云,18772727,6,男,2021-03-03 16:33:14,1,False,6666
江岛不是岛,448512570,4,保密,2021-03-03 16:30:14,1,False,"姐夫，和冰冰姐滑完雪累了吧，我给你和冰冰姐买了奶茶
[doge]"
mingsky,7752169,6,男,2021-03-03 16:32:54,1,False,难得有新系列，大家都来看啊，没人看怎么出下集啊[热词系列_三连]
吃花卉的喵酱,346159989,4,保密,2021-03-03 16:34:58,1,True,凡事看到你的评论的人都看了。[doge]
就想吃吃喝喝,634918763,4,男,2021-03-03 17:05:57,0,True,确实
侯明一点都不勤,237282408,5,男,2021-03-03 16:31:29,1,False,天资聪慧
虾饺和面,629189634,3,保密,2021-03-03 16:29:56,1,False,小乌龟，求链接
马化滕-,613124189,4,保密,2021-03-03 16:29:34,1,False,一群桃子
FunkySamurai,907804,6,男,2021-03-03 16:27:12,1,False,我摊牌了，冰冰第二天滑这么好，我第一天夜场教的，要不是她太忙，第三天她能会换刃
两天吃八顿,6089120,5,保密,2021-03-03 16:28:05,1,False,冰冰的摄像好专业啊，不会是央视的摄像吧[星星眼]
STATUEMARKET,39882550,5,保密,2021-03-03 16:23:22,1,False,能把BGM分享下吗
PhantomC-c,40620904,3,保密,2021-03-03 16:20:41,1,False,你们那是想去滑雪？我都不想拆穿你们
薬小白,394727423,4,男,2021-03-03 16:13:38,1,False,巧了，这学期正好选到了滑雪课，学完之后来和冰冰PK一下吧[doge][doge]
东莞极限科技,48107438,5,保密,2021-03-03 16:14:50,1,False,加油
Memorylemon,1839283858,3,女,2021-03-03 17:15:01,0,True,欢迎来长春净月潭滑雪🏂[狗子]
冰动21211,1563681098,2,保密,2021-03-03 16:15:00,1,False,太可爱了！
bj大红果,414435059,4,保密,2021-03-03 16:12:53,1,False,我要应聘当冰冰摄影师
元宵果冻,147040625,4,男,2021-03-03 16:08:58,1,False,冰雪“聪明”[doge]
热爱学习的崽,105319670,3,保密,2021-03-03 16:08:41,1,False,我，今年，还是没有实现滑雪的愿望，啊，好羡慕冰冰
Zeroxmws,152239770,5,保密,2021-03-03 16:04:44,1,False,这个视频质量真不错
乘风破浪的爷爷,26302517,3,男,2021-03-03 16:05:56,2,False,好家伙，我学会单板了！
Arris__,436955133,4,保密,2021-03-03 16:05:37,1,False,太可爱了啊啊啊啊啊我好爱
莫名爱上一只羊,88396624,4,保密,2021-03-03 16:03:48,1,False,和我第一次滑单板一样[微笑]我还记得当时我同学问我，为什么别人单板都是竖着，我是横着
母鸡要偷鲜奶,393673085,4,男,2021-03-03 16:02:00,1,False,我要做那只乌龟[脱单doge]
吴xf7,471949326,3,保密,2021-03-03 16:01:49,1,False,[OK][OK][OK]
海外散修-历飞雨,92466360,5,保密,2021-03-03 15:57:48,1,False,上次带她去，她又说不去
吃毒液的喵酱,591082072,3,保密,2021-03-03 15:54:05,1,False,来逛逛，万一冰冰老公为了感谢我对冰冰的支持给我点赞呢
Zi甴,270528553,4,保密,2021-03-03 15:50:07,2,False,我爱冰冰，冰冰爱我。
哆花椒的喵酱,517323547,4,保密,2021-03-03 15:43:55,1,False,龟 定
可苦可乐Cocu_cola,129504617,5,保密,2021-03-03 15:33:18,1,False,冰宝有点小憨[吃瓜][吃瓜][吃瓜][笑哭][笑哭][笑哭]
没有泥蛏,362244876,3,保密,2021-03-03 15:32:21,2,False,大家好，我是那只大乌龟，现在满身乌青躺在医院给你们留言
吃花椒吧喵酱,58473128,4,男,2021-03-03 15:30:17,1,False,滑雪真好玩，可是南方孩子还没见过真雪，太难了叭
WXYZVR,502508720,4,男,2021-03-03 15:25:56,2,False,"我是有基础的[加油]
我不要不要不要不要[怪我咯]
我是白痴[跪了]"
吃埖椒的緢醬,401928439,4,保密,2021-03-03 15:24:59,2,False,滑雪好好玩呀
泥瓶巷的少年,138775545,5,男,2021-03-03 15:18:51,2,False,她还是那么爱笑
理谲,28001584,5,男,2021-03-03 15:18:35,2,False,这摄影师起码有100m高吧[doge]
第二梦w,107723395,5,男,2021-03-03 15:17:40,2,False,[给心心]
月琳琅,19566173,5,保密,2021-03-03 15:13:24,2,False,冰封王座
意带利军阀,453423869,4,保密,2021-03-03 15:09:54,2,False,冰！我的冰！
无ni称,383401528,3,保密,2021-03-03 15:07:30,2,False,后面一段滑的时候弄个大头视角还挺搞笑
王铁锈,12798490,6,男,2021-03-03 15:02:06,2,False,这是哪个雪场？想在4月前去
Memorylemon,1839283858,3,女,2021-03-03 17:20:14,2,True,长春净月潭，欢迎来学单板🏂滑雪[脱单doge]
Sora丶边缘゛,330428866,5,男,2021-03-03 15:03:31,2,False,广东人默默看着
oyzw2020,402197861,4,男,2021-03-03 14:53:29,2,False,明年能上U型池吗[doge]
Tryqwq,432380212,4,女,2021-03-03 14:52:19,1,False,老婆我来啦![脱单doge]
美好时光llll,49885857,5,男,2021-03-03 14:52:10,1,False,下雪了，好冷啊，整个人都是冰冰的
冰学本硕连读生-糯米,359158325,4,女,2021-03-03 14:45:41,1,False,不 愧 是 我 王 冰 冰 [doge]
Memorylemon,1839283858,3,女,2021-03-03 17:21:50,0,True,想起了那同名鬼畜[笑哭]
快乐也走不开,397386031,2,保密,2021-03-03 14:48:34,1,False,王多鱼开场既视感[doge][doge][doge]
吃花椒的冰bing,1015066942,3,保密,2021-03-03 14:41:15,1,False,[2021][福到了][doge][嗑瓜子]
一路向北向晴天,21754903,5,男,2021-03-03 14:42:31,1,False,这是哪里？有人说下吗？
Memorylemon,1839283858,3,女,2021-03-03 17:22:32,0,True,长春净月潭滑雪场欢迎你[狗子]
长风时-,34096701,5,女,2021-03-03 14:40:00,2,False,我也想学滑雪
Memorylemon,1839283858,3,女,2021-03-03 17:23:44,2,True,来净月潭滑雪场学单板🏂滑雪[狗子]
小張偉,392148770,4,男,2021-03-03 14:41:40,1,False,《我不学了 我学不会了 我太笨了 我是运动白痴》
莱维斯图斯,39215011,5,男,2021-03-03 14:34:25,1,False,卧槽，冰！
可是PAN要听,424273368,4,保密,2021-03-03 14:29:54,2,False,三连要不要
残炎暗燃,379466126,4,保密,2021-03-03 14:29:47,2,False,冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰
xTx丶,8701027,5,男,2021-03-03 14:26:00,2,False,冰！冰！
薛定谔的蒸汽机,333045230,5,男,2021-03-03 14:25:22,1,False,毕导来了没有
Memorylemon,1839283858,3,女,2021-03-03 17:25:24,1,True,已艾特他来，不晓得来了没[狗子]
物流工程最靓的仔,44583946,5,保密,2021-03-03 14:27:00,1,False,你看看人家@一只拆酱
噯倪倪,34833593,3,男,2021-03-03 14:16:00,1,False,他还是那么爱笑[脱单doge][脱单doge]
汐汐辞梓,592201691,4,男,2021-03-03 14:14:15,2,False,在现场我是那个大粉乌龟[脱单doge]
AKA鲁迅Online在线找茬,354629231,5,男,2021-03-03 14:15:45,1,False,冰龟罗克？[思考]
难以畴昔,5853818,4,保密,2021-03-03 14:13:54,1,False,在现场  我是那个龟[doge]
陈咬虎,2859337,5,男,2021-03-03 13:45:57,1,False,我家没有养了三年的乌龟，我能学会单板滑雪吗？在线问，挺急的
吃冰冰的国宝,33351233,4,男,2021-03-03 13:48:22,0,True,你天资聪慧吗[吃瓜]
陈咬虎,2859337,5,男,2021-03-03 13:52:47,0,True,回复 @吃冰冰的国宝 :哇[大哭]
拒绝花椒的喵酱,241612513,4,保密,2021-03-03 13:59:12,0,True,你有基础吗[doge]
丽丽很傲娇,96111926,4,女,2021-03-03 13:41:07,2,False,姐姐，缺女朋友吗[脱单doge][狗子][害羞][害羞]
好特么乏,492702472,4,男,2021-03-03 13:41:52,0,True,我缺我缺[脱单doge]
闪烁天顶寒星,102654346,4,保密,2021-03-03 13:37:18,1,False,乌龟扁了
快乐的修真者,385104741,4,保密,2021-03-03 13:37:33,1,False,我估计我也能学会。[笑]
吃花椒的靓仔,521301921,4,男,2021-03-03 13:30:09,1,False,宁愿看官号的评论也不想看一些乱七八糟的带节奏评论 属实睿智[辣眼睛]
邯郸市精神病院王医生,1254957546,3,男,2021-03-03 13:24:11,2,False,这播放比平时少了点，是大家都开学了吗
整个心都是冰冰的男人,335075145,3,保密,2021-03-03 13:19:02,1,False,冰冰的视频质量超高的[鼓掌][鼓掌][鼓掌]
潘达利亚的野生熊猫人,222742823,4,女,2021-03-03 13:17:45,2,False,我来晚了[大哭]…因为我不是冰冰的[滑稽]
20岁第一次玩B站,22283602,6,男,2021-03-03 13:15:15,1,False,这一看就是[呆]叔的团队
葫芦换汤姆,385618330,4,女,2021-03-03 13:14:15,1,False,这一期太好玩了 制作拍摄也很棒！本南方人也想去滑雪了！
可爱的甜蜜忧伤,21394809,5,保密,2021-03-03 13:10:18,1,False,老婆[喜欢][喜欢][喜欢]
落木花仔,161970340,5,男,2021-03-03 13:07:20,1,False,♾️滑板  双厨狂喜[热词系列_吹爆]
小晖晖在魔都,391688719,3,男,2021-03-03 12:58:11,1,False,此视频可以带火 冰冰同款乌龟垫哈[doge]
咱老李是谁牙,384258528,5,保密,2021-03-03 12:56:28,2,False,在现场，我是龟[脱单doge]
俞哥再骂我一次_,110843614,5,保密,2021-03-03 12:55:09,1,False,冰冰这更新速度爱了呀，每周都能看到新鲜热乎的投稿
拯救世界的大可爱,497622791,4,保密,2021-03-03 12:51:33,1,False,说吧！冰冰你是不是爱上兰加了[脱单doge]
今天是仌了吗,386924313,5,男,2021-03-03 12:50:48,1,False,有没有粉乌龟链接[妙啊]
爱吃拉面的小宇同学,391393639,4,女,2021-03-03 12:51:33,1,False,我的冰冰啊
AF-Faego,14549910,6,男,2021-03-03 12:51:07,1,False,"开始肯定都是看冰冰的，后来发现那个乌龟更抢镜。
哈哈哈哈哈哈哈[狗子]"
独往山河,35217447,5,男,2021-03-03 12:49:05,1,False,我会滑，我来教，贴身的那种[doge][doge][doge]
混饭吃乄,170972072,5,保密,2021-03-03 12:45:31,1,False,这种滤镜咋搞啊，，我也想要[给心心][给心心]
结弦之奏-,67772167,5,保密,2021-03-03 12:40:47,1,False,东奥没up主参加我不看[狗子]
号吃鬼,280474368,5,女,2021-03-03 12:39:47,1,False,后期搞的可以呀，
Tiger-zz,326989778,4,保密,2021-03-03 12:32:50,1,False,投币再看
Zi甴,270528553,4,保密,2021-03-03 12:29:55,1,False,我爱冰冰，冰冰爱我
月上寒风,508835,6,保密,2021-03-03 12:29:08,1,False,你们都是男友粉吗[辣眼睛]
シャロンヴィンヤード,433329287,4,男,2021-03-03 12:29:01,2,False,标题是不愧是我01？ 也就是说这个系列的还有很多[doge][doge][doge][doge][吃瓜]
氨迪迪迪,477960545,4,女,2021-03-03 12:27:32,2,False,冰冰应该学滑冰啊[doge]
今天先仰卧明天再起坐,521088374,4,女,2021-03-03 12:27:08,1,False,我看封面还以为是鬼畜呢
张捞C的创可贴,387223110,4,保密,2021-03-03 12:25:45,1,False,韩惊龙，李在赣深魔[doge]
乐观向上的川建国同学,283789734,5,男,2021-03-03 12:24:54,1,False,姐夫们好👌
吾之囿,386631588,4,男,2021-03-03 12:25:16,1,False,"姐夫们来离合
👇"
bili_72063689716,594404408,4,保密,2021-03-03 12:21:35,1,False,[打call]
今天是仌了吗,386924313,5,男,2021-03-03 12:50:48,1,False,有没有粉乌龟链接[妙啊]
爱吃拉面的小宇同学,391393639,4,女,2021-03-03 12:51:33,1,False,我的冰冰啊
混饭吃乄,170972072,5,保密,2021-03-03 12:45:31,1,False,这种滤镜咋搞啊，，我也想要[给心心][给心心]
26172322015_bili,431868265,4,保密,2021-03-03 12:42:37,1,False,敬业记者[支持][支持][支持]
夏日的函数,305813941,4,保密,2021-03-03 12:41:43,1,False,恭喜大乌龟瘦身成功[妙啊]
宫酱的涂鸦,328021337,4,男,2021-03-04 17:33:45,0,True,‍https://www.bilibili.com/video/BV1Wf4y147Cy#reply4217848663 热乎的[星星眼][星星眼]‍
海盐丶安缘,94661560,5,保密,2021-03-03 12:40:19,1,False,冰雪奇缘[嗑瓜子]
号吃鬼,280474368,5,女,2021-03-03 12:39:47,1,False,后期搞的可以呀，
苏泊尔生活电器,2066229715,2,保密,2021-03-03 12:35:47,2,False,苏苏子也想去滑雪了！[哭泣]
AH钙,472126163,4,保密,2021-03-03 13:31:03,0,True,你好惨，这么低给套家电，我点个赞[doge]
Memorylemon,1839283858,3,女,2021-03-03 12:33:17,1,False,已买好净月潭滑雪场票[给心心][给心心]
三包可可,35306160,5,保密,2021-03-03 12:32:29,1,False,心是冰冰的
宫酱的涂鸦,328021337,4,男,2021-03-04 17:34:08,0,True,‍https://www.bilibili.com/video/BV1Wf4y147Cy#reply4217848663 热乎的[星星眼][星星眼]‍
可能是我不太搭,481510183,4,男,2021-03-03 12:30:18,2,False,又菜又爱玩[脱单doge]
シャロンヴィンヤード,433329287,4,男,2021-03-03 12:29:01,2,False,标题是不愧是我01？ 也就是说这个系列的还有很多[doge][doge][doge][doge][吃瓜]
主公的姜汤,440221236,4,女,2021-03-03 12:27:00,2,False,"昨被我捉得，
谁人爱明月。
探人冰上行，
圆塘冰写镜。"
乐观向上的川建国同学,283789734,5,男,2021-03-03 12:24:54,1,False,姐夫们好👌
白枫2021,270737048,4,保密,2021-03-03 12:26:29,1,False,这粉丝量就离谱
吾之囿,386631588,4,男,2021-03-03 12:25:16,1,False,"姐夫们来离合
👇"
整个心都是冰冰的男人,335075145,3,保密,2021-03-03 12:20:57,1,False,想看冰冰滑雪[鼓掌][鼓掌][鼓掌]
宫酱的涂鸦,328021337,4,男,2021-03-04 17:33:19,0,True,‍https://www.bilibili.com/video/BV1Wf4y147Cy#reply4217848663 热乎的[星星眼][星星眼]‍
一梦江湖最好玩了doge,15306459,5,女,2021-03-03 12:12:37,1,False,冰冰去了天定山我也去了天定山四舍五入就是我和冰冰一起滑雪[doge]
掬一捧春水煎茶,4045135,5,保密,2021-03-03 12:10:09,2,False,那几只护具龟绑身上太喜感了
此生愿执白子,267691983,5,男,2021-03-03 12:07:30,1,False,哇呜，原来是可燃冰[tv_doge]
自省自在,477279270,3,保密,2021-03-03 11:18:52,1,False,冰冰女神[星星眼]
落霞舆孤鹜齐飛,20508702,5,男,2021-03-03 11:18:33,1,False,龟壳都摔扁咯
jo屑sama,439375048,5,保密,2021-03-03 11:17:23,1,False,[doge]给爷科普一下怎么火起来的？
Dr_Lau,362077174,3,男,2021-03-03 11:17:21,1,False,冰冰还是那么爱滑雪
啃榴弹的喵酱,421676507,3,男,2021-03-03 11:16:14,1,False,冰冰啥时候学学游泳呀[脱单doge][脱单doge][脱单doge][脱单doge]
好耶_耶咦,369286076,5,男,2021-03-03 11:15:56,1,False,"*.　　°　　　　☀️·　　　　🛸　　　 　🌏　°　　🌓　•　　.°•　　　🚀 ✯✯
　　　★　*°　　　　🛰　°·　　
.　　　•　°★　•
▁▂▃▄▅▆▇▇▆▅▄▃▁▂▃."
无名氏在流浪,343564597,5,保密,2021-03-03 11:09:08,1,False,1.5倍速毫无障碍[嗑瓜子]
晚上信号好,296916772,3,男,2021-03-03 11:07:24,1,False,摄像大哥很难啊
進擊のCristal,841780,6,女,2021-03-03 11:05:25,1,False,吹爆这期剪辑
极乐之神,218792959,4,保密,2021-03-03 11:05:12,1,False,不愧是你，冰!
行云布雨GT,215532966,5,保密,2021-03-03 11:05:13,1,False,"《天资聪颖》
《有基础》

…………
《不要不要》[脱单doge][脱单doge]"
荀子周,652426464,3,保密,2021-03-03 11:04:43,1,False,[呆]（一个表情抢赞）
那岩冬天,46933178,4,男,2021-03-03 11:04:22,1,False,开头什么bgm
一米八的真儿,237840196,5,保密,2021-03-03 11:03:26,1,False,嫂子们又来看姐夫啦[脱单doge][脱单doge][脱单doge]
就弄他,8886240,6,男,2021-03-03 11:07:18,1,True,怎么就那么乱呢[辣眼睛]
Dullyter,253335855,5,保密,2021-03-03 11:02:14,1,False,羡慕会单板的orz
诸葛龙龙飞,560319015,3,保密,2021-03-03 11:00:53,1,False,头一次，想当乌龟[妙啊]
栾鸾青山栾鸾飛,28841740,5,保密,2021-03-03 11:00:23,2,False,大佬们的新素材已到请查收[doge]
吃毒液的喵酱,591082072,3,保密,2021-03-03 10:57:15,2,False,爱生活，爱冰冰[给心心][给心心][给心心]
祝豹王冰冰,2090729569,3,保密,2021-03-03 10:56:55,1,False,官号被冰冰删掉一大半！
祥瑞不想说话,1241649044,3,保密,2021-03-03 10:56:26,1,False,冰
老番茄的马尼,1068430172,3,男,2021-03-03 10:56:46,1,False,老婆
喜欢吃冰淇淋的鱼,1043569668,3,保密,2021-03-03 10:53:12,1,False,我也要玩[打call]
swind_____,65398632,4,保密,2021-03-03 10:52:44,1,False,冰冰
徒陌行,385183140,5,保密,2021-03-03 10:55:02,1,False,冰冰你还爱我吗
具象化,298200,6,男,2021-03-03 10:53:58,1,False,是净月滑雪场，还是莲花山滑雪场？
喜欢吃冰淇淋的鱼,1043569668,3,保密,2021-03-03 10:55:14,2,True,长春的天定山滑雪场
Memorylemon,1839283858,3,女,2021-03-03 11:40:21,1,True,是净月潭[OK]，我过年时去滑过[狗子]
芒果小布丁儿,62470958,5,保密,2021-03-03 10:52:19,1,False,真菜 冰冰我来教你吧[doge]
凉王柿子,345988711,4,男,2021-03-03 10:50:50,1,False,这个乌龟再往上背着点，不就成cos龙珠里的龟仙人了[笑哭][笑哭][笑哭]
異世界ハーレム物語,303705720,5,男,2021-03-03 10:45:55,1,False,"你：教练，我想学
教练：给我摔个屁股墩看看[doge]"
华侨城黄龙溪欢乐田园,1281958278,2,保密,2021-03-03 10:43:53,1,False,"冰冰 滑雪季过了 可以来我们这赏花、戏水
心中有冰，哪里都是冰[脱单doge]"
阿玛尼你值得拥有,365983444,5,男,2021-03-03 10:42:08,1,False,龟龟：我等了三年，就是为了等一个机会
冯丁戈,339881900,5,男,2021-03-03 10:40:05,1,False,吉大咋不出来跟评论区没见过这么大雪的南方高校解（xuan）释（yao）一下[doge]
爱花椒得喵酱,164139834,5,保密,2021-03-03 10:34:56,1,False,冰冰视频下面很像微博控评，但人家控评是为了压黑，咱这是为了压正常评论吗，好不容易捞上两条正常评论还经常被举报删除
虚拟世界里的真相,384088159,4,保密,2021-03-03 10:58:36,0,True,您好? 怎么回事
