uname,mid,level,sex,send_time,like,is_sub,text
左手の旋律,3010557,6,保密,2022-10-03 12:56:46,0,False,这么大雨敢自动驾驶[抠鼻]
我家小样的小怪兽,403551627,5,男,2022-10-02 08:44:59,0,False,这个视频告诉我们，开特斯拉的时候车里不能洗澡。
布列卡斯--大吉凛,11219783,6,保密,2022-10-02 02:15:09,0,False,你看车机上 车道规划的线都在晃 应该就是车道识别出现障碍
孙19801014,400819649,3,保密,2022-09-26 22:59:10,0,False,很多人仅仅能是算把车开走而已，什么主动防御性驾驶，什么预判，其他都不会啊！而且这样司机还越来越呢！
开雨汇,270672271,5,保密,2022-10-04 09:37:58,0,True,都是开电车的
张口食天下,36032638,5,保密,2022-09-22 16:01:51,0,False,我坐小孩那桌[OK]
01单推MeUmy,28690156,5,保密,2022-09-21 23:09:57,0,False,双手脱手是吧，建议再看看特斯拉声明你能不能完全脱离
gaia3267,11142632,4,保密,2022-09-19 14:29:51,0,False,这个和下雨没关系，脱手之后本来30秒就要提醒你接管的
木落千山雪,23161611,6,保密,2022-09-04 10:16:25,0,False,不接管，怕死
有信心的小风,488880149,5,保密,2022-08-29 14:47:46,0,False,接管是什么意思
一库一库雅,308779661,4,保密,2022-09-24 13:20:21,0,True,自动改为手动
米莉姆Official,24817654,6,保密,2022-08-18 06:59:53,0,False,所以现在自动驾驶可以玩手机了吗[热词系列_知识增加]
_砖家,159236001,6,男,2022-08-24 20:31:11,0,True,并不，被拍到就完蛋
饭太稀哦,15162010,5,保密,2022-08-17 10:59:46,0,False,好高级的功能，司机已成为历史！
来放一朵小烟花,89428915,5,保密,2022-08-13 12:39:11,0,False,要死的时候别把别人拖下水
大川仔吖吖,355675650,5,男,2022-08-11 18:41:45,0,False,我看是嫌自己活的久了
千玺悬,675474857,4,保密,2022-08-09 20:23:36,0,False,作死的节奏
逍遥青牛,324785026,5,男,2022-08-08 18:32:21,0,False,将自己的生命安全交给一个不完全成熟的机器，是对自己生命的不负责
tlqk1314,388384415,5,保密,2022-08-07 17:52:50,0,False,手里驾驶盘，行车玩手机，可真刑
龙城七代,97496480,6,保密,2022-07-30 11:52:34,0,False,天气好可以开，你这反过来了[辣眼睛]
SKT-T1PYL,3669925,6,保密,2022-07-30 07:15:36,0,False,该自首自首
SKT-T1PYL,3669925,6,保密,2022-07-30 07:14:51,0,False,@北京交警
被挖开的心,32709313,5,保密,2022-07-30 00:21:02,0,False,30后 无人接管
酒斟须满十分,19326215,5,男,2022-07-27 02:09:57,0,False,我希望你下次在无人的地方 直接开席
谁是谁的谁谁又是谁,357747783,5,女,2022-07-25 09:32:50,0,False,林志颖开的就是这个么？
孤城顺子,521035910,4,男,2022-07-25 22:59:22,0,True,model x
北京近近景近景,1729795471,2,保密,2022-07-24 18:54:43,0,False,自动驾驶现在根本都不能叫成熟，把命交给车这这这样的人不知道咋想的，再说了路况那么复杂多变，他的一套系统想完全驾驭怎么可能，又有很多是开车不按套路出牌的
AspirinDS,515223461,4,保密,2022-07-24 00:44:02,1,False,直接@警察不就完了 开车直接手机拿出来录视频？ 特斯拉特别一点的？别害别人
思想控浮想翩翩,585771196,4,保密,2022-07-23 19:16:03,0,False,特斯拉的自动驾驶技术还不成熟，现在买特斯拉的人就跟实验室的小白鼠一样，每出一场事故比如死个人，特斯拉就会完善一下！一直到实验室的小白鼠死亡再换一批小白鼠！请问哪有人甘愿花钱把自己变成实验室的小白鼠呢？答案是特斯拉司机们！
picobsd,238281322,5,保密,2022-07-23 01:26:15,0,False,使用自动驾驶功能违法吗？
憨--_憨-,174878088,4,保密,2022-07-11 15:21:46,1,False,前面这司机挺好的雨下的特别大所以开双闪提醒后面的人
白给茄钉宫,31967242,5,保密,2022-07-03 16:59:25,1,False,挺好的 现在辅助驾驶对于女司机确实福利，只要车 没啥大毛病 都挺安全的
马达奥的,26186399,6,男,2022-06-30 10:50:18,0,False,你们是真敢用啊，我真服了，昂撒人拿你们来收集实验数据呢
啦啦啦-rr,214293717,5,保密,2022-06-10 16:53:18,0,False,接管是什么？不懂就问
LostRiver_,481291199,4,男,2022-06-17 22:20:35,0,True,从智能控制到人为干预这样的吧[doge]
啦啦啦-rr,214293717,5,保密,2022-06-26 11:41:07,0,True,回复 @LostRiver_ :好哒
dddog999,121846265,5,保密,2022-06-05 00:05:08,0,False,雨刮要换了，
太沙基无原理,227946427,5,男,2022-05-11 02:05:32,0,False,建议慢点自己开，特斯拉也是视觉方案，大雾大雨他也拿不准的
Goslolich,271222129,5,保密,2022-05-07 22:45:42,0,False,l2是辅助驾驶（半接管） l3步入自动驾驶（全接管） 责任划分目前是l2驾驶员主责，l3是公司主责 其实路况天气好倒无所谓tsl也应付得来 但下雨天还是注意 成年人要负责任
久不久看状态,510590574,3,保密,2022-05-07 22:38:17,1,False,就是个acc自适应巡航嘛，十年前就有的技术了，不是自动驾驶，这种时候脚随时准备踩刹车就行了，没啥问题
JapanNo224,315822022,4,保密,2022-06-24 16:33:00,0,True,特斯拉可以开acc+lcc，花钱可以开启高速全自动驾驶，自动超车，变道，驶入匝道
JUDY蹄蹄_1024,482750457,4,保密,2022-05-06 16:37:53,0,False,说实话雨大到看不清的情况下，开ap更安全一些，相当于多个人看路[微笑]
图图那个嘟嘟,70827757,5,男,2022-05-06 15:09:09,0,False,这就是存视觉的弊端
LamentableYangs,525052923,5,保密,2022-04-28 07:34:49,1,False,其实那声音不是接管提示音，是让你轻转方向盘，至于为什么普通的轻转提示没有声音，是因为这个提示音是让你注意力集中，前方可能有它（辅助驾驶）无法处理的路况[脱单doge]
jiliguli13,43290517,4,男,2022-04-21 21:05:33,0,False,这声音就像在厂房，太廉价了
Reagle,7476708,6,男,2022-04-13 10:26:01,0,False,在，买个油膜清洗剂?
bili_83462408716,619131559,4,保密,2022-04-06 09:04:12,0,False,希望up这种不怕死的走的时候不要连累别人，还自己把危险驾驶主动发上来，啥心态？
苏北铁公鸡,1590832553,4,男,2022-04-05 00:02:59,0,False,这个车能自动驾驶。好想买一辆，从杭州开回咱苏北老家。设置好导航就到后排睡觉去了，醒来就到家了。😍
小时候很帅0,44275695,3,保密,2022-07-14 10:18:24,0,True,做不到，几十秒就会提醒你握方向盘。 另外高速，还是要时刻关注路况的，因为特斯拉主要是靠视觉的，公路上随便一条错误的划线，可能都会造成一场事故，一定要准备随时接管。
松江一条龙,11011675,6,男,2022-03-21 21:47:42,1,False,？这路况今天开了130[微笑][微笑]
Jimmy_Law,109119881,5,女,2022-03-21 12:49:57,1,False,手不放在方向盘上时刻准备接管的都是SX，有一个算一个
霹雳超级无敌大猪睿,22824403,6,男,2022-02-25 01:11:29,0,False,大雨天就开雾灯就行了，打双闪的天气就速度下高速 这种情况不适合打双闪
小余10233,515941929,4,保密,2022-01-27 15:13:21,0,False,因为早晚要出事
